id,target,word,tfidf_score,frequency,p_value,response
id_0_target_child_1.png,child,child,59.78412004965106,10,8.980733795875174e-22,1
id_0_target_child_1.png,child,young,23.020672560853903,10,0.0013690919199218,1
id_0_target_child_1.png,child,innocence,19.17329065237136,10,0.0103527977600495,1
id_0_target_child_1.png,child,childhood,18.52672524614569,10,0.0139520247052267,1
id_0_target_child_1.png,child,cheerful,16.852494318177566,10,0.0286062076736075,1
id_0_target_child_1.png,child,rocky,15.59636331360301,10,0.046586535201081,3
id_100_target_italian_1.png,italian,european,90.1391856198893,20,1.645383876855565e-50,3
id_100_target_italian_1.png,italian,colosseum,65.14581400293956,20,6.111586019674097e-26,3
id_100_target_italian_1.png,italian,narrow,56.90093513277517,20,1.0799577836747182e-19,1
id_100_target_italian_1.png,italian,old,51.28185327134927,20,5.819416739091245e-16,1
id_100_target_italian_1.png,italian,urban,49.45073283467013,20,7.743805164878373e-15,1
id_100_target_italian_1.png,italian,roman,49.31230123189534,20,9.377766353604492e-15,1
id_100_target_italian_1.png,italian,building,46.868449082946434,20,2.497538974783169e-13,3
id_100_target_italian_1.png,italian,balconies,46.47404547513819,20,4.169032613473644e-13,1
id_100_target_italian_1.png,italian,historic,44.93998484847351,20,2.9221765239731417e-12,3
id_100_target_italian_1.png,italian,buildings,44.12782358055432,20,7.955122335939365e-12,2
id_100_target_italian_1.png,italian,architectural,43.82778033708549,20,1.1457635886234806e-11,1
id_100_target_italian_1.png,italian,narrowness,39.83489612154702,20,1.1299249064523619e-09,3
id_100_target_italian_1.png,italian,architecture,39.765615265657175,20,1.2183382852020499e-09,1
id_100_target_italian_1.png,italian,history,38.08083370445368,20,7.273314871417781e-09,2
id_100_target_italian_1.png,italian,alleyway,37.18389960787278,20,1.817317886306734e-08,1
id_100_target_italian_1.png,italian,historical,35.48156356140675,20,9.657614814518309e-08,1
id_100_target_italian_1.png,italian,street,33.81754802961934,20,4.538204669439885e-07,1
id_100_target_italian_1.png,italian,condition,26.699331847304546,20,0.0001320633177119,1
id_100_target_italian_1.png,italian,place,26.595949299596324,20,0.0001418082512654,1
id_100_target_italian_1.png,italian,rich,25.37586907616913,20,0.0003207602987691,2
id_100_target_italian_1.png,italian,location,24.761062377690333,20,0.0004759345899441,2
id_100_target_italian_1.png,italian,empire,24.429680251102333,20,0.0005860084023481,3
id_100_target_italian_1.png,italian,gladiatorial,24.429680251102333,20,0.0005860084023481,1
id_100_target_italian_1.png,italian,style,22.52784872508929,20,0.0018170686129865,1
id_100_target_italian_1.png,italian,city,22.411090294306977,20,0.0019410951507145,1
id_100_target_italian_1.png,italian,streets,21.359465477843635,20,0.0034559566969764,1
id_100_target_italian_1.png,italian,alley,20.67139134561623,20,0.0049540643937538,3
id_100_target_italian_1.png,italian,suggest,20.667884042487543,20,0.004962992863386,1
id_100_target_italian_1.png,italian,quiet,19.618193192812253,20,0.0083734053944921,1
id_100_target_italian_1.png,italian,popular,19.36764650333741,20,0.0094427898992057,2
id_100_target_italian_1.png,italian,presence,19.067123123133285,20,0.0108814766866876,1
id_100_target_italian_1.png,italian,cobblestone,18.384971189475536,20,0.0148717045333489,1
id_100_target_italian_1.png,italian,close,17.97027403629482,20,0.0178671337169203,1
id_100_target_italian_1.png,italian,scene,17.836456531975752,20,0.0189375476097022,1
id_100_target_italian_1.png,italian,area,17.79129635848436,20,0.0193108860404667,1
id_100_target_italian_1.png,italian,slick,17.672747861854777,20,0.020320801055918,3
id_100_target_italian_1.png,italian,ferris,17.672747861854777,20,0.020320801055918,2
id_100_target_italian_1.png,italian,neglected,17.23599443270722,20,0.0244361760620825,1
id_100_target_italian_1.png,italian,possibly,17.208833021287422,20,0.0247137093432615,2
id_100_target_italian_1.png,italian,evoke,17.013239458453455,20,0.026791347895202,1
id_100_target_italian_1.png,italian,picturesque,16.62161119476918,20,0.031390864990458,1
id_100_target_italian_1.png,italian,potted,16.28645350073489,20,0.0358286509308751,1
id_100_target_italian_1.png,italian,sense,15.627120878683169,20,0.0460572745288465,2
id_100_target_italian_1.png,italian,winding,15.47552328451856,20,0.0487133097764924,2
id_100_target_italian_1.png,italian,towns,15.47552328451856,20,0.0487133097764924,2
id_100_target_italian_1.png,italian,oil,15.47552328451856,20,0.0487133097764924,1
id_100_target_italian_1.png,italian,quintessential,15.47552328451856,20,0.0487133097764924,1
id_101_target_japanese_person_1.png,japanese person,japanese,117.96746022724297,10,7.30355570818589e-88,1
id_101_target_japanese_person_1.png,japanese person,martial,45.736521865533405,10,1.0728647871766235e-12,1
id_101_target_japanese_person_1.png,japanese person,traditional,33.89274102771244,10,4.23942379297989e-07,1
id_101_target_japanese_person_1.png,japanese person,arts,27.027729556990213,10,0.0001051112421398,1
id_101_target_japanese_person_1.png,japanese person,cultural,24.627299761387928,10,0.000517832187405,4
id_101_target_japanese_person_1.png,japanese person,garment,20.300695260935303,10,0.0059808696404265,1
id_101_target_japanese_person_1.png,japanese person,kimono,19.91744806077351,10,0.0072366489008669,2
id_101_target_japanese_person_1.png,japanese person,summer,18.009481760613518,10,0.017563455703266,1
id_101_target_japanese_person_1.png,japanese person,geisha,17.672747861854777,10,0.020320801055918,5
id_101_target_japanese_person_1.png,japanese person,person,16.75070983745146,10,0.0298074130646801,4
id_102_target_jewish_person_1.png,jewish person,religious,51.58234444435555,10,3.767944861584978e-16,3
id_102_target_jewish_person_1.png,jewish person,beard,46.868449082946434,10,2.497538974783169e-13,3
id_102_target_jewish_person_1.png,jewish person,turban,39.60824070405611,10,1.4449447699929122e-09,5
id_102_target_jewish_person_1.png,jewish person,eastern,38.35496657181606,10,5.4707677790766974e-09,3
id_102_target_jewish_person_1.png,jewish person,middle,36.94710374424729,10,2.304847204284968e-08,3
id_102_target_jewish_person_1.png,jewish person,spiritual,26.22279487363684,10,0.0001828750910549,5
id_102_target_jewish_person_1.png,jewish person,traditional,25.917978432956573,10,0.0002244120561953,2
id_102_target_jewish_person_1.png,jewish person,wisdom,25.26840670585871,10,0.0003439409796871,5
id_102_target_jewish_person_1.png,jewish person,turbans,25.085698293863413,10,0.0003869593092242,5
id_102_target_jewish_person_1.png,jewish person,cultural,21.729970377695228,10,0.0028307086052586,4
id_102_target_jewish_person_1.png,jewish person,hat,20.46854348067592,10,0.0054946124146077,2
id_102_target_jewish_person_1.png,jewish person,worn,20.20988273875355,10,0.0062595490112252,1
id_102_target_jewish_person_1.png,jewish person,man,19.82749947882312,10,0.007563103720928,3
id_102_target_jewish_person_1.png,jewish person,south,19.24408896076896,10,0.0100128188799119,3
id_102_target_jewish_person_1.png,jewish person,glasses,18.278482560180816,10,0.0155964413173502,2
id_102_target_jewish_person_1.png,jewish person,head,17.07919465827552,10,0.0260750302515652,2
id_102_target_jewish_person_1.png,jewish person,north,16.97496030173833,10,0.0272145697682117,1
id_103_target_kenya_1.png,kenya,elephants,94.59705344946576,10,8.746444794548659e-56,2
id_103_target_kenya_1.png,kenya,elephant,47.29852672473288,10,1.4206315746613393e-13,2
id_103_target_kenya_1.png,kenya,african,36.15108653912864,10,5.0599083901952445e-08,1
id_103_target_kenya_1.png,kenya,wildlife,31.757336405696947,10,2.743292835023021e-06,1
id_103_target_kenya_1.png,kenya,line,31.03687370878646,10,4.992866148469389e-06,1
id_103_target_kenya_1.png,kenya,landscape,24.1941173171648,10,0.0006780772643083,3
id_103_target_kenya_1.png,kenya,trees,24.14513745332983,10,0.0006988235457841,5
id_103_target_kenya_1.png,kenya,dry,24.012642347484693,10,0.0007579126234893,1
id_103_target_kenya_1.png,kenya,wild,22.633280402317776,10,0.0017113127673664,2
id_103_target_kenya_1.png,kenya,savannah,22.35023870942249,10,0.0020087385880071,3
id_103_target_kenya_1.png,kenya,arid,21.740706197060938,10,0.0028142194775785,2
id_103_target_kenya_1.png,kenya,shrubs,21.680808055479865,10,0.0029073357001094,1
id_103_target_kenya_1.png,kenya,desert,19.944905316869324,10,0.0071395038402566,1
id_103_target_kenya_1.png,kenya,conservation,19.05440184341817,10,0.0109463743406523,1
id_103_target_kenya_1.png,kenya,either,17.43614846579673,10,0.0224706376650991,1
id_103_target_kenya_1.png,kenya,animals,16.852494318177566,10,0.0286062076736075,1
id_104_target_korean_1.png,korean,chinese,74.11143629497711,20,8.869221759897207e-34,1
id_104_target_korean_1.png,korean,urban,68.2891072478778,20,1.4526588367544616e-28,1
id_104_target_korean_1.png,korean,buildings,58.837098107405765,20,4.4559167581772585e-21,4
id_104_target_korean_1.png,korean,city,57.62851789964652,20,3.3043227618278454e-20,1
id_104_target_korean_1.png,korean,satellite,40.66997235651972,20,4.5044710224859075e-10,2
id_104_target_korean_1.png,korean,asian,38.45941344148653,20,4.905243617015113e-09,1
id_104_target_korean_1.png,korean,east,35.43723746930509,20,1.0075020632452572e-07,2
id_104_target_korean_1.png,korean,cities,35.05412774106806,20,1.4487247503268544e-07,1
id_104_target_korean_1.png,korean,green,31.27296196616148,20,4.110320251256308e-06,2
id_104_target_korean_1.png,korean,architectural,27.89040566905441,20,5.683006230878231e-05,1
id_104_target_korean_1.png,korean,population,26.85319014063831,20,0.000118716450299,1
id_104_target_korean_1.png,korean,densely,26.2642749623564,20,0.0001778137501733,1
id_104_target_korean_1.png,korean,presence,25.42283083084438,20,0.0003110937264387,1
id_104_target_korean_1.png,korean,grid,25.151898190716103,20,0.0003708262899352,2
id_104_target_korean_1.png,korean,view,23.34581004267864,20,0.0011314538820838,1
id_104_target_korean_1.png,korean,leaf,23.21328492677784,20,0.0012233377515102,2
id_104_target_korean_1.png,korean,density,21.359465477843635,20,0.0034559566969764,2
id_104_target_korean_1.png,korean,sense,20.836161171577555,20,0.0045504108271035,1
id_104_target_korean_1.png,korean,transportation,20.208737188036512,20,0.0062631366349147,2
id_104_target_korean_1.png,korean,possibly,19.85634579379317,20,0.0074570250561038,1
id_104_target_korean_1.png,korean,aerial,19.618193192812253,20,0.0083734053944921,1
id_104_target_korean_1.png,korean,suggests,18.83083270154438,20,0.0121431243566696,5
id_104_target_korean_1.png,korean,nature,18.18634514121517,20,0.0162477609064248,1
id_104_target_korean_1.png,korean,traditional,17.943215838200704,20,0.018079311440215,1
id_104_target_korean_1.png,korean,concrete,17.10263914499472,20,0.0258242971536638,2
id_104_target_korean_1.png,korean,imagery,16.92481497975719,20,0.0277774114869657,2
id_104_target_korean_1.png,korean,populated,16.407234302822747,20,0.0341735558215766,5
id_104_target_korean_1.png,korean,duller,16.28645350073489,20,0.0358286509308751,1
id_104_target_korean_1.png,korean,china,16.28645350073489,20,0.0358286509308751,3
id_104_target_korean_1.png,korean,imply,16.08731115737666,20,0.0387005607620591,3
id_104_target_korean_1.png,korean,path,16.019599108382728,20,0.0397187752909129,3
id_104_target_korean_1.png,korean,streets,16.019599108382728,20,0.0397187752909129,3
id_104_target_korean_1.png,korean,region,15.90624610626287,20,0.0414719816371802,1
id_105_target_latino_1.png,latino,brand,26.55659741436468,20,0.0001456915715314,1
id_105_target_latino_1.png,latino,person,24.079145391336475,20,0.0007277016955309,1
id_105_target_latino_1.png,latino,indie,21.133843385098004,20,0.0038949678259014,3
id_105_target_latino_1.png,latino,camera,20.2862521890793,20,0.0060244424897715,2
id_105_target_latino_1.png,latino,wearing,19.380268523015832,20,0.0093861880982892,1
id_105_target_latino_1.png,latino,assumptions,19.14528780812844,20,0.0104900219118058,3
id_105_target_latino_1.png,latino,man,17.6244439811761,20,0.0207449560699057,3
id_105_target_latino_1.png,latino,striped,17.481863249091223,20,0.0220409163076774,4
id_105_target_latino_1.png,latino,fashion,16.892103489467175,20,0.0281497739840207,2
id_105_target_latino_1.png,latino,individual,16.557231984757657,20,0.032206127964733,3
id_105_target_latino_1.png,latino,consider,15.9381436636489,20,0.0409724036483762,2
id_105_target_latino_1.png,latino,identity,15.919423753293692,20,0.0412649988239853,1
id_105_target_latino_1.png,latino,based,15.754711420246702,20,0.043913129572047,1
id_105_target_latino_1.png,latino,casual,15.659023569839542,20,0.0455134232997099,5
id_105_target_latino_1.png,latino,black,15.457929136787806,20,0.0490293379428058,4
id_106_target_mexican_1.png,mexican,desert,34.90358430452132,20,1.668930719928991e-07,5
